economy,Country,Worker status,YEAR,HOURS_YEARLY,HOURS_MONTHLY
DNK,Denmark,Employees,1977,1533,127.75
DNK,Denmark,Employees,1978,1510,125.8333333
DNK,Denmark,Employees,1979,1506,125.5
DNK,Denmark,Employees,1980,1525,127.0833333
DNK,Denmark,Employees,1981,1495,124.5833333
DNK,Denmark,Employees,1982,1504,125.3333333
DNK,Denmark,Employees,1983,1501,125.0833333
DNK,Denmark,Employees,1984,1498,124.8333333
DNK,Denmark,Employees,1985,1487,123.9166667
DNK,Denmark,Employees,1986,1492,124.3333333
DNK,Denmark,Employees,1987,1453,121.0833333
DNK,Denmark,Employees,1988,1431,119.25
DNK,Denmark,Employees,1989,1415,117.9166667
DEU,Germany,Employees,1991,1478.9,123.2416667
DEU,Germany,Employees,1992,1489.7,124.1416667
DEU,Germany,Employees,1993,1459.9,121.6583333
DEU,Germany,Employees,1994,1453,121.0833333
DEU,Germany,Employees,1995,1445.6,120.4666667
DEU,Germany,Employees,1996,1430.9,119.2416667
DEU,Germany,Employees,1997,1419.3,118.275
DEU,Germany,Employees,1998,1415.9,117.9916667
DEU,Germany,Employees,1999,1401.5,116.7916667
DEU,Germany,Employees,2000,1377.1,114.7583333
DEU,Germany,Employees,2004,1358.6,113.2166667
DEU,Germany,Employees,2008,1371.3,114.275
HUN,Hungary,Employees,1980,1930,160.8333333
HUN,Hungary,Total,1980,2348,195.6666667
HUN,Hungary,Total,1981,2347,195.5833333
HUN,Hungary,Employees,1981,1928,160.6666667
HUN,Hungary,Employees,1982,1847,153.9166667
HUN,Hungary,Total,1982,2248,187.3333333
HUN,Hungary,Total,1983,2226,185.5
HUN,Hungary,Employees,1983,1829,152.4166667
HUN,Hungary,Employees,1984,1765,147.0833333
HUN,Hungary,Total,1984,2149,179.0833333
HUN,Hungary,Total,1985,2120,176.6666667
HUN,Hungary,Employees,1985,1742,145.1666667
HUN,Hungary,Employees,1986,1734,144.5
HUN,Hungary,Total,1986,2111,175.9166667
HUN,Hungary,Total,1987,2158,179.8333333
HUN,Hungary,Employees,1987,1772,147.6666667
HUN,Hungary,Employees,1988,1768,147.3333333
HUN,Hungary,Total,1988,2151,179.25
HUN,Hungary,Total,1989,2125,177.0833333
HUN,Hungary,Employees,1989,1746,145.5
HUN,Hungary,Employees,1990,1710,142.5
HUN,Hungary,Total,1990,2082,173.5
HUN,Hungary,Total,1991,2048,170.6666667
HUN,Hungary,Employees,1991,1682,140.1666667
HUN,Hungary,Employees,1992,1644,137
HUN,Hungary,Total,1992,2002,166.8333333
HUN,Hungary,Total,1993,2002,166.8333333
HUN,Hungary,Employees,1993,1732,144.3333333
HUN,Hungary,Employees,1994,1759,146.5833333
HUN,Hungary,Total,1994,2142,178.5
JPN,Japan,Total,1970,2243,186.9166667
JPN,Japan,Total,1971,2239,186.5833333
JPN,Japan,Total,1972,2228,185.6666667
JPN,Japan,Total,1973,2201,183.4166667
JPN,Japan,Total,1974,2137,178.0833333
JPN,Japan,Total,1975,2112,176
JPN,Japan,Total,1976,2128,177.3333333
JPN,Japan,Total,1977,2129,177.4166667
JPN,Japan,Total,1978,2123,176.9166667
JPN,Japan,Total,1979,2126,177.1666667
JPN,Japan,Total,1980,2121,176.75
JPN,Japan,Total,1981,2106,175.5
JPN,Japan,Total,1982,2104,175.3333333
JPN,Japan,Total,1983,2095,174.5833333
JPN,Japan,Total,1984,2108,175.6666667
JPN,Japan,Total,1985,2093,174.4166667
JPN,Japan,Total,1986,2097,174.75
JPN,Japan,Total,1987,2096,174.6666667
JPN,Japan,Total,1988,2092,174.3333333
JPN,Japan,Total,1989,2070,172.5
JPN,Japan,Total,1990,2031,169.25
JPN,Japan,Total,1991,1998,166.5
JPN,Japan,Total,1992,1965,163.75
JPN,Japan,Total,1993,1905,158.75
JPN,Japan,Total,1994,1898,158.1666667
JPN,Japan,Total,1995,1884,157
JPN,Japan,Total,1996,1892,157.6666667
JPN,Japan,Total,1997,1865,155.4166667
JPN,Japan,Total,1998,1842,153.5
JPN,Japan,Total,1999,1810,150.8333333
JPN,Japan,Total,2000,1821,151.75
JPN,Japan,Total,2001,1809,150.75
JPN,Japan,Total,2002,1798,149.8333333
JPN,Japan,Total,2003,1799,149.9166667
JPN,Japan,Total,2004,1785,148.75
JPN,Japan,Total,2005,1777,148.0833333
JPN,Japan,Total,2006,1786,148.8333333
JPN,Japan,Total,2007,1785,148.75
JPN,Japan,Total,2008,1771,147.5833333
JPN,Japan,Total,2009,1714,142.8333333
JPN,Japan,Total,2010,1733,144.4166667
JPN,Japan,Total,2011,1728,144
JPN,Japan,Total,2012,1745,145.4166667
JPN,Japan,Total,2013,1734,144.5
JPN,Japan,Total,2014,1729,144.0833333
JPN,Japan,Total,2015,1719,143.25
JPN,Japan,Total,2016,1714,142.8333333
JPN,Japan,Total,2017,1709,142.4166667
JPN,Japan,Total,2018,1680,140
JPN,Japan,Total,2019,1644,137
KOR,Korea,Total,2008,2228,185.6666667
KOR,Korea,Total,2009,2174,181.1666667
KOR,Korea,Total,2010,2163,180.25
KOR,Korea,Total,2011,2136,178
KOR,Korea,Employees,2011,2119.2,176.6
KOR,Korea,Employees,2012,2097.6,174.8
KOR,Korea,Total,2012,2119,176.5833333
KOR,Korea,Employees,2013,2071.2,172.6
KOR,Korea,Employees,2014,2047.2,170.6
KOR,Korea,Employees,2015,2058,171.5
KOR,Korea,Employees,2016,2032.8,169.4
KOR,Korea,Total,2016,2068,172.3333333
KOR,Korea,Total,2017,2018,168.1666667
KOR,Korea,Employees,2017,1995.6,166.3
KOR,Korea,Employees,2018,1966.8,163.9
KOR,Korea,Employees,2019,1957.2,163.1
KOR,Korea,Employees,2020,1927.2,160.6
KOR,Korea,Total,2021,1910,159.1666667
KOR,Korea,Employees,2021,1928,160.6666667
KOR,Korea,Employees,2022,1904,158.6666667
MEX,Mexico,Total,1991,2113,176.0833333
MEX,Mexico,Employees,1991,2324.7,193.725
MEX,Mexico,Total,1992,2104,175.3333333
MEX,Mexico,Total,1993,2112,176
MEX,Mexico,Employees,1993,2370.6,197.55
MEX,Mexico,Total,1994,2146,178.8333333
MEX,Mexico,Total,1995,2161,180.0833333
MEX,Mexico,Employees,1995,2360.1,196.675
MEX,Mexico,Employees,1996,2370.9,197.575
MEX,Mexico,Total,1996,2192,182.6666667
MEX,Mexico,Total,1997,2241,186.75
MEX,Mexico,Employees,1997,2372.3,197.6916667
MEX,Mexico,Employees,1998,2352.6,196.05
MEX,Mexico,Total,1998,2168,180.6666667
MEX,Mexico,Total,1999,2242,186.8333333
MEX,Mexico,Employees,1999,2359.8,196.65
MEX,Mexico,Employees,2000,2359.8,196.65
MEX,Mexico,Total,2000,2174,181.1666667
MEX,Mexico,Total,2001,2146,178.8333333
MEX,Mexico,Employees,2001,2340.7,195.0583333
MEX,Mexico,Employees,2002,2330.3,194.1916667
MEX,Mexico,Total,2002,2196,183
MEX,Mexico,Total,2003,2143,178.5833333
MEX,Mexico,Employees,2003,2331.2,194.2666667
MEX,Mexico,Employees,2004,2339.5,194.9583333
MEX,Mexico,Total,2004,2123,176.9166667
MEX,Mexico,Employees,2005,2352.9,196.075
MEX,Mexico,Employees,2006,2350.9,195.9083333
MEX,Mexico,Employees,2007,2336.8,194.7333333
MEX,Mexico,Employees,2008,2343.8,195.3166667
MEX,Mexico,Employees,2009,2332.4,194.3666667
MEX,Mexico,Employees,2010,2337,194.75
MEX,Mexico,Employees,2011,2328.3,194.025
MEX,Mexico,Employees,2012,2325.4,193.7833333
MEX,Mexico,Employees,2013,2334.6,194.55
MEX,Mexico,Employees,2014,2337.3,194.775
MEX,Mexico,Employees,2015,2347.5,195.625
MEX,Mexico,Employees,2016,2347.8,195.65
MEX,Mexico,Employees,2017,2348.3,195.6916667
MEX,Mexico,Employees,2018,2346.6,195.55
MEX,Mexico,Employees,2019,2335.8,194.65
MEX,Mexico,Employees,2020,2326,193.8333333
MEX,Mexico,Employees,2021,2328.3,194.025
MEX,Mexico,Employees,2022,2335,194.5833333
NLD,Netherlands,Employees,1970,1762,146.8333333
NLD,Netherlands,Employees,1971,1726,143.8333333
NLD,Netherlands,Employees,1972,1725,143.75
NLD,Netherlands,Employees,1973,1698,141.5
NLD,Netherlands,Employees,1974,1638,136.5
NLD,Netherlands,Employees,1975,1579,131.5833333
NLD,Netherlands,Employees,1976,1574,131.1666667
NLD,Netherlands,Employees,1977,1564,130.3333333
NLD,Netherlands,Total,1977,1608,134
NLD,Netherlands,Employees,1978,1533,127.75
NLD,Netherlands,Employees,1979,1512,126
NLD,Netherlands,Total,1979,1559,129.9166667
NLD,Netherlands,Total,1980,1556,129.6666667
NLD,Netherlands,Employees,1980,1515,126.25
NLD,Netherlands,Employees,1981,1519,126.5833333
NLD,Netherlands,Total,1981,1556,129.6666667
NLD,Netherlands,Total,1982,1542,128.5
NLD,Netherlands,Employees,1982,1505,125.4166667
NLD,Netherlands,Employees,1983,1491,124.25
NLD,Netherlands,Total,1983,1527,127.25
NLD,Netherlands,Total,1984,1519,126.5833333
NLD,Netherlands,Employees,1984,1481,123.4166667
NLD,Netherlands,Employees,1985,1463,121.9166667
NLD,Netherlands,Total,1985,1502,125.1666667
NLD,Netherlands,Total,1986,1488,124
NLD,Netherlands,Employees,1986,1454,121.1666667
NLD,Netherlands,Employees,1987,1438,119.8333333
NLD,Netherlands,Total,1987,1467,122.25
NLD,Netherlands,Total,1988,1464,122
NLD,Netherlands,Employees,1988,1441,120.0833333
NLD,Netherlands,Employees,1989,1439,119.9166667
NLD,Netherlands,Total,1989,1459,121.5833333
NLD,Netherlands,Total,1990,1454,121.1666667
NLD,Netherlands,Employees,1990,1434,119.5
NLD,Netherlands,Employees,1991,1418,118.1666667
NLD,Netherlands,Total,1991,1444,120.3333333
NLD,Netherlands,Total,1992,1451,120.9166667
NLD,Netherlands,Employees,1992,1421,118.4166667
NLD,Netherlands,Employees,1993,1403,116.9166667
NLD,Netherlands,Total,1993,1440,120
NLD,Netherlands,Total,1994,1447,120.5833333
NLD,Netherlands,Employees,1994,1407,117.25
NLD,Netherlands,Employees,1995,1433,119.4166667
NLD,Netherlands,Employees,1996,1440,120
NLD,Netherlands,Employees,1997,1428,119
NLD,Netherlands,Employees,1998,1425,118.75
NLD,Netherlands,Employees,1999,1420,118.3333333
NLD,Netherlands,Employees,2000,1403,116.9166667
NLD,Netherlands,Employees,2010,1357,113.0833333
NLD,Netherlands,Employees,2013,1353,112.75
NLD,Netherlands,Employees,2015,1356,113
NLD,Netherlands,Employees,2016,1366,113.8333333
NLD,Netherlands,Employees,2018,1364,113.6666667
NLD,Netherlands,Employees,2019,1368,114
NOR,Norway,Total,1962,1995,166.25
NOR,Norway,Total,1963,1986,165.5
NOR,Norway,Total,1964,1996,166.3333333
NOR,Norway,Total,1965,1951,162.5833333
NOR,Norway,Total,1966,1952,162.6666667
NOR,Norway,Total,1967,1936,161.3333333
NOR,Norway,Total,1968,1897,158.0833333
NOR,Norway,Total,1969,1849,154.0833333
NOR,Norway,Total,1970,1819.1,151.5916667
NOR,Norway,Total,1971,1798.1,149.8416667
NOR,Norway,Total,1972,1765.6,147.1333333
NOR,Norway,Total,1973,1751.5,145.9583333
NOR,Norway,Total,1974,1730.9,144.2416667
NOR,Norway,Total,1975,1715.3,142.9416667
NOR,Norway,Total,1976,1662.9,138.575
NOR,Norway,Total,1977,1627.4,135.6166667
NOR,Norway,Total,1978,1591.6,132.6333333
NOR,Norway,Total,1979,1569.4,130.7833333
NOR,Norway,Total,1980,1569.4,130.7833333
NOR,Norway,Total,1981,1560.5,130.0416667
NOR,Norway,Total,1982,1549.4,129.1166667
NOR,Norway,Total,1983,1542.8,128.5666667
NOR,Norway,Total,1984,1537.9,128.1583333
NOR,Norway,Total,1985,1532,127.6666667
NOR,Norway,Total,1992,1500,125
ESP,Spain,Employees,1977,1948,162.3333333
ESP,Spain,Employees,1978,1918,159.8333333
ESP,Spain,Employees,1979,1864,155.3333333
ESP,Spain,Employees,1980,1845,153.75
ESP,Spain,Employees,1981,1818,151.5
ESP,Spain,Employees,1982,1799,149.9166667
ESP,Spain,Employees,1983,1769,147.4166667
ESP,Spain,Employees,1984,1723,143.5833333
ESP,Spain,Employees,1985,1718,143.1666667
ESP,Spain,Employees,1986,1712,142.6666667
ESP,Spain,Employees,1987,1707,142.25
ESP,Spain,Employees,1988,1705,142.0833333
ESP,Spain,Employees,1989,1698,141.5
ESP,Spain,Employees,1990,1696,141.3333333
ESP,Spain,Employees,1991,1703,141.9166667
ESP,Spain,Employees,1992,1696,141.3333333
ESP,Spain,Employees,1993,1684,140.3333333
ESP,Spain,Employees,1994,1683,140.25
ESP,Spain,Employees,1995,1686,140.5
ESP,Spain,Employees,1996,1693,141.0833333
ESP,Spain,Employees,1997,1697,141.4166667
ESP,Spain,Employees,1998,1700,141.6666667
ESP,Spain,Employees,1999,1704,142
ESP,Spain,Employees,2000,1705,142.0833333
ESP,Spain,Employees,2001,1714,142.8333333
ESP,Spain,Employees,2002,1718,143.1666667
ESP,Spain,Employees,2003,1708,142.3333333
ESP,Spain,Employees,2004,1692,141
ESP,Spain,Employees,2005,1675,139.5833333
ESP,Spain,Employees,2006,1663,138.5833333
ESP,Spain,Employees,2007,1648,137.3333333
ESP,Spain,Employees,2008,1652,137.6666667
ESP,Spain,Employees,2009,1656,138
ESP,Spain,Employees,2010,1644,137
ESP,Spain,Employees,2013,1612,134.3333333
ESP,Spain,Employees,2015,1614,134.5
ESP,Spain,Employees,2017,1614,134.5
CHE,Switzerland,Total,1991,1718.1,143.175
CHE,Switzerland,Total,1992,1725.4,143.7833333
CHE,Switzerland,Total,1993,1720.4,143.3666667
CHE,Switzerland,Total,1994,1739.7,144.975
TUR,Türkiye,Total,1970,2086,173.8333333
TUR,Türkiye,Total,1971,2077,173.0833333
TUR,Türkiye,Total,1972,2069,172.4166667
TUR,Türkiye,Total,1973,2060,171.6666667
TUR,Türkiye,Total,1974,2044,170.3333333
TUR,Türkiye,Total,1975,2028,169
TUR,Türkiye,Total,1976,2012,167.6666667
TUR,Türkiye,Total,1977,1996,166.3333333
TUR,Türkiye,Total,1978,1980,165
TUR,Türkiye,Total,1979,1964,163.6666667
TUR,Türkiye,Total,1980,1957,163.0833333
TUR,Türkiye,Total,1981,1950,162.5
TUR,Türkiye,Total,1982,1943,161.9166667
TUR,Türkiye,Total,1983,1935,161.25
TUR,Türkiye,Total,1984,1871,155.9166667
TUR,Türkiye,Total,1985,1898,158.1666667
TUR,Türkiye,Total,1986,1883,156.9166667
TUR,Türkiye,Total,1987,1844,153.6666667
TUR,Türkiye,Total,1988,1837,153.0833333
TUR,Türkiye,Total,1989,1867,155.5833333
TUR,Türkiye,Total,1990,1866,155.5
TUR,Türkiye,Total,1991,1870,155.8333333
TUR,Türkiye,Total,1992,1897,158.0833333
TUR,Türkiye,Total,1993,1917,159.75
TUR,Türkiye,Total,1994,1886,157.1666667
TUR,Türkiye,Total,1995,1876,156.3333333
TUR,Türkiye,Total,1996,1892,157.6666667
TUR,Türkiye,Total,1997,1878,156.5
TUR,Türkiye,Total,1998,1884,157
TUR,Türkiye,Total,1999,1925,160.4166667
TUR,Türkiye,Total,2000,1937,161.4166667
TUR,Türkiye,Total,2001,1942,161.8333333
TUR,Türkiye,Total,2002,1943,161.9166667
TUR,Türkiye,Total,2003,1943,161.9166667
TUR,Türkiye,Total,2004,1918,159.8333333
TUR,Türkiye,Total,2005,1936,161.3333333
TUR,Türkiye,Total,2006,1944,162
TUR,Türkiye,Total,2007,1911,159.25
TUR,Türkiye,Total,2008,1900,158.3333333
TUR,Türkiye,Total,2009,1881,156.75
TUR,Türkiye,Total,2010,1877,156.4166667
TUR,Türkiye,Total,2011,1864,155.3333333
TUR,Türkiye,Total,2012,1855,154.5833333
TUR,Türkiye,Total,2013,1832,152.6666667
RUS,Russia,Total,1992,1933,161.0833333
RUS,Russia,Employees,1992,1920,160
RUS,Russia,Employees,1993,1934,161.1666667
RUS,Russia,Total,1993,1939,161.5833333
RUS,Russia,Total,1994,1895,157.9166667
RUS,Russia,Employees,1994,1891,157.5833333
RUS,Russia,Employees,1995,1886,157.1666667
RUS,Russia,Total,1995,1891,157.5833333
RUS,Russia,Total,1996,1894,157.8333333
RUS,Russia,Employees,1996,1889,157.4166667
RUS,Russia,Employees,1997,1945,162.0833333
RUS,Russia,Total,1997,1951,162.5833333
RUS,Russia,Total,1998,1946,162.1666667
RUS,Russia,Employees,1998,1942,161.8333333
RUS,Russia,Employees,1999,1981,165.0833333
RUS,Russia,Total,1999,1964,163.6666667
RUS,Russia,Total,2000,1982,165.1666667
RUS,Russia,Employees,2000,2000,166.6666667
RUS,Russia,Employees,2001,1995,166.25
RUS,Russia,Total,2001,1980,165
RUS,Russia,Total,2002,1982,165.1666667
RUS,Russia,Employees,2002,1997,166.4166667
RUS,Russia,Employees,2003,2007,167.25
RUS,Russia,Total,2003,1993,166.0833333
RUS,Russia,Total,2004,1993,166.0833333
RUS,Russia,Employees,2004,2010,167.5
RUS,Russia,Employees,2005,2013,167.75
RUS,Russia,Total,2005,1989,165.75
RUS,Russia,Total,2006,1998,166.5
RUS,Russia,Employees,2006,2022,168.5
RUS,Russia,Employees,2007,2020,168.3333333
RUS,Russia,Total,2007,1999,166.5833333
RUS,Russia,Total,2008,1997,166.4166667
RUS,Russia,Employees,2008,2016,168
RUS,Russia,Employees,2009,1995,166.25
RUS,Russia,Total,2009,1974,164.5
RUS,Russia,Total,2010,1976,164.6666667
RUS,Russia,Employees,2010,1996,166.3333333
RUS,Russia,Employees,2011,2000,166.6666667
RUS,Russia,Total,2011,1979,164.9166667
RUS,Russia,Total,2012,1982,165.1666667
RUS,Russia,Employees,2012,2002,166.8333333
RUS,Russia,Employees,2013,2002,166.8333333
RUS,Russia,Total,2013,1980,165
RUS,Russia,Total,2014,1985,165.4166667
RUS,Russia,Employees,2014,2003,166.9166667
RUS,Russia,Employees,2015,1997,166.4166667
RUS,Russia,Total,2015,1978,164.8333333
RUS,Russia,Total,2016,1974,164.5
RUS,Russia,Employees,2016,1996,166.3333333
RUS,Russia,Employees,2017,1994,166.1666667
RUS,Russia,Total,2017,1979,164.9166667
RUS,Russia,Total,2018,1970,164.1666667
RUS,Russia,Employees,2018,1988,165.6666667
RUS,Russia,Employees,2019,1983,165.25
RUS,Russia,Total,2019,1965,163.75
RUS,Russia,Total,2020,1874,156.1666667
RUS,Russia,Employees,2020,1893,157.75
NZL,New Zealand,Total,1986,1834,152.8333333
NZL,New Zealand,Total,1987,1838,153.1666667
NZL,New Zealand,Total,1988,1829,152.4166667
NZL,New Zealand,Total,1989,1820,151.6666667
NZL,New Zealand,Total,1990,1809,150.75
NZL,New Zealand,Employees,1990,1734,144.5
NZL,New Zealand,Employees,1991,1722,143.5
NZL,New Zealand,Total,1991,1792,149.3333333
NZL,New Zealand,Total,1992,1799,149.9166667
NZL,New Zealand,Employees,1992,1726,143.8333333
NZL,New Zealand,Employees,1993,1775,147.9166667
NZL,New Zealand,Total,1993,1853,154.4166667
NZL,New Zealand,Total,1994,1848,154
NZL,New Zealand,Employees,1994,1770,147.5
NZL,New Zealand,Employees,1995,1766,147.1666667
NZL,New Zealand,Total,1995,1841,153.4166667
NZL,New Zealand,Total,1996,1834,152.8333333
NZL,New Zealand,Employees,1996,1764,147
NZL,New Zealand,Employees,1997,1766,147.1666667
NZL,New Zealand,Total,1997,1826,152.1666667
NZL,New Zealand,Total,1998,1829,152.4166667
NZL,New Zealand,Employees,1998,1767,147.25
NZL,New Zealand,Employees,1999,1781,148.4166667
NZL,New Zealand,Total,1999,1845,153.75
NZL,New Zealand,Total,2000,1836,153
NZL,New Zealand,Employees,2000,1777,148.0833333
NZL,New Zealand,Employees,2001,1770,147.5
NZL,New Zealand,Total,2001,1825,152.0833333
NZL,New Zealand,Total,2002,1826,152.1666667
NZL,New Zealand,Employees,2002,1769,147.4166667
NZL,New Zealand,Employees,2003,1771,147.5833333
NZL,New Zealand,Total,2003,1823,151.9166667
NZL,New Zealand,Total,2004,1830,152.5
NZL,New Zealand,Employees,2004,1796,149.6666667
NZL,New Zealand,Employees,2005,1785,148.75
NZL,New Zealand,Total,2005,1815,151.25
NZL,New Zealand,Total,2006,1795,149.5833333
NZL,New Zealand,Employees,2006,1767,147.25
NZL,New Zealand,Employees,2007,1754,146.1666667
NZL,New Zealand,Total,2007,1774,147.8333333
NZL,New Zealand,Total,2008,1761,146.75
NZL,New Zealand,Employees,2008,1739,144.9166667
NZL,New Zealand,Employees,2009,1721,143.4166667
NZL,New Zealand,Total,2009,1740,145
NZL,New Zealand,Total,2010,1755,146.25
NZL,New Zealand,Employees,2010,1741,145.0833333
NZL,New Zealand,Employees,2011,1735,144.5833333
NZL,New Zealand,Total,2011,1746,145.5
NZL,New Zealand,Total,2012,1734,144.5
NZL,New Zealand,Employees,2012,1723,143.5833333
NZL,New Zealand,Employees,2013,1750,145.8333333
NZL,New Zealand,Total,2013,1756,146.3333333
NZL,New Zealand,Total,2014,1758,146.5
NZL,New Zealand,Employees,2014,1756,146.3333333
NZL,New Zealand,Employees,2015,1750,145.8333333
NZL,New Zealand,Total,2015,1753,146.0833333
NZL,New Zealand,Total,2016,1754,146.1666667
NZL,New Zealand,Employees,2016,1742,145.1666667
NZL,New Zealand,Employees,2017,1754,146.1666667
NZL,New Zealand,Total,2017,1756,146.3333333
NZL,New Zealand,Total,2018,1759,146.5833333
NZL,New Zealand,Employees,2018,1760,146.6666667
NZL,New Zealand,Employees,2019,1776,148
NZL,New Zealand,Total,2019,1783,148.5833333
NZL,New Zealand,Total,2020,1739,144.9166667
NZL,New Zealand,Employees,2020,1774,147.8333333
NZL,New Zealand,Employees,2021,1727,143.9166667
NZL,New Zealand,Total,2021,1730,144.1666667
NZL,New Zealand,Total,2022,1748,145.6666667
NZL,New Zealand,Employees,2022,1747,145.5833333
FRA,France,Employees,1950,1823,151.9166667
FRA,France,Total,1950,2351,195.9166667
FRA,France,Total,1951,2360,196.6666667
FRA,France,Employees,1951,1858,154.8333333
FRA,France,Employees,1952,1839,153.25
FRA,France,Total,1952,2339,194.9166667
FRA,France,Total,1953,2313,192.75
FRA,France,Employees,1953,1825,152.0833333
FRA,France,Employees,1954,1844,153.6666667
FRA,France,Total,1954,2316,193
FRA,France,Total,1955,2292,191
FRA,France,Employees,1955,1844,153.6666667
FRA,France,Employees,1956,1816,151.3333333
FRA,France,Total,1956,2236,186.3333333
FRA,France,Total,1957,2200,183.3333333
FRA,France,Employees,1957,1809,150.75
FRA,France,Employees,1958,1803,150.25
FRA,France,Total,1958,2179,181.5833333
FRA,France,Total,1959,2179,181.5833333
FRA,France,Employees,1959,1807,150.5833333
FRA,France,Employees,1960,1826,152.1666667
FRA,France,Total,1960,2188,182.3333333
FRA,France,Total,1961,2165,180.4166667
FRA,France,Employees,1961,1817,151.4166667
FRA,France,Employees,1962,1836,153
FRA,France,Total,1962,2178,181.5
FRA,France,Total,1963,2159,179.9166667
FRA,France,Employees,1963,1831,152.5833333
FRA,France,Employees,1964,1847,153.9166667
FRA,France,Total,1964,2166,180.5
FRA,France,Total,1965,2153,179.4166667
FRA,France,Employees,1965,1842,153.5
FRA,France,Employees,1966,1843,153.5833333
FRA,France,Total,1966,2145,178.75
FRA,France,Total,1967,2110,175.8333333
FRA,France,Employees,1967,1818,151.5
FRA,France,Employees,1968,1798,149.8333333
FRA,France,Total,1968,2087,173.9166667
FRA,France,Total,1969,2012,167.6666667
FRA,France,Employees,1969,1748,145.6666667
FRA,France,Employees,1970,1739,144.9166667
FRA,France,Total,1970,1993,166.0833333
FRA,France,Total,1971,1990,165.8333333
FRA,France,Employees,1971,1743,145.25
FRA,France,Employees,1972,1704,142
FRA,France,Total,1972,1937,161.4166667
FRA,France,Total,1973,1920,160
FRA,France,Employees,1973,1696,141.3333333
FRA,France,Employees,1974,1673,139.4166667
FRA,France,Total,1974,1888,157.3333333
FRA,France,Total,1975,1863,155.25
FRA,France,Employees,1975,1653,137.75
FRA,France,Employees,1976,1682,140.1666667
FRA,France,Total,1976,1889,157.4166667
FRA,France,Total,1977,1850,154.1666667
FRA,France,Employees,1977,1651,137.5833333
FRA,France,Employees,1978,1625,135.4166667
FRA,France,Total,1978,1819,151.5833333
FRA,France,Total,1979,1816,151.3333333
FRA,France,Employees,1979,1625,135.4166667
FRA,France,Employees,1980,1621,135.0833333
FRA,France,Total,1980,1806,150.5
FRA,France,Total,1981,1786,148.8333333
FRA,France,Employees,1981,1604,133.6666667
FRA,France,Employees,1982,1533,127.75
FRA,France,Total,1982,1714,142.8333333
FRA,France,Total,1983,1696,141.3333333
FRA,France,Employees,1983,1516,126.3333333
FRA,France,Employees,1984,1511,125.9166667
FRA,France,Total,1984,1690,140.8333333
FRA,France,Total,1985,1654,137.8333333
FRA,France,Employees,1985,1485,123.75
FRA,France,Employees,1986,1483,123.5833333
FRA,France,Total,1986,1648,137.3333333
FRA,France,Total,1987,1659,138.25
FRA,France,Employees,1987,1497,124.75
FRA,France,Employees,1988,1508,125.6666667
FRA,France,Total,1988,1667,138.9166667
FRA,France,Total,1989,1651,137.5833333
FRA,France,Employees,1989,1497,124.75
CAN,Canada,Total,1961,2059,171.5833333
CAN,Canada,Employees,1961,1976,164.6666667
CAN,Canada,Employees,1962,1982,165.1666667
CAN,Canada,Total,1962,2058,171.5
CAN,Canada,Total,1963,2041,170.0833333
CAN,Canada,Employees,1963,1968,164
CAN,Canada,Employees,1964,1966,163.8333333
CAN,Canada,Total,1964,2033,169.4166667
CAN,Canada,Total,1965,2016,168
CAN,Canada,Employees,1965,1958,163.1666667
CAN,Canada,Employees,1966,1942,161.8333333
CAN,Canada,Total,1966,2001,166.75
CAN,Canada,Total,1967,1993,166.0833333
CAN,Canada,Employees,1967,1936,161.3333333
CAN,Canada,Employees,1968,1906,158.8333333
CAN,Canada,Total,1968,1958,163.1666667
CAN,Canada,Total,1969,1943,161.9166667
CAN,Canada,Employees,1969,1891,157.5833333
CAN,Canada,Employees,1970,1877,156.4166667
CAN,Canada,Total,1970,1925,160.4166667
CAN,Canada,Total,1971,1912,159.3333333
CAN,Canada,Employees,1971,1863,155.25
CAN,Canada,Employees,1972,1860,155
CAN,Canada,Total,1972,1904,158.6666667
CAN,Canada,Total,1973,1898,158.1666667
CAN,Canada,Employees,1973,1858,154.8333333
CAN,Canada,Employees,1974,1848,154
CAN,Canada,Total,1974,1891,157.5833333
CAN,Canada,Total,1975,1872,156
CAN,Canada,Employees,1975,1830,152.5
CAN,Canada,Employees,1976,1818,151.5
CAN,Canada,Total,1976,1862,155.1666667
CAN,Canada,Total,1977,1834,152.8333333
CAN,Canada,Employees,1977,1799,149.9166667
CAN,Canada,Employees,1978,1803,150.25
CAN,Canada,Total,1978,1836,153
CAN,Canada,Total,1979,1841,153.4166667
CAN,Canada,Employees,1979,1812,151
CAN,Canada,Employees,1980,1808,150.6666667
CAN,Canada,Total,1980,1827,152.25
CAN,Canada,Total,1981,1812,151
CAN,Canada,Employees,1981,1793,149.4166667
CAN,Canada,Employees,1982,1769,147.4166667
CAN,Canada,Total,1982,1789,149.0833333
CAN,Canada,Total,1983,1779,148.25
CAN,Canada,Employees,1983,1761,146.75
CAN,Canada,Employees,1984,1773,147.75
CAN,Canada,Total,1984,1789,149.0833333
CAN,Canada,Total,1985,1795,149.5833333
CAN,Canada,Employees,1985,1778,148.1666667
CAN,Canada,Employees,1986,1783,148.5833333
CAN,Canada,Total,1986,1797,149.75
CAN,Canada,Total,1987,1807,150.5833333
CAN,Canada,Employees,1987,1794,149.5
CAN,Canada,Employees,1988,1794,149.5
CAN,Canada,Total,1988,1808,150.6666667
CAN,Canada,Total,1989,1802,150.1666667
